final_id,group_id,start_id,freq,text
-1,277,1030,1, that appears like sepals
-1,301,1031,1, stamen and petals arranged in disc like manner one above the other
0,2,1032,1, lots of tiny yellow petals making up its main feature
0,2,1033,1, the flower is pink in color
-1,276,1034,1, the bottom part of it is yellow
-1,740,1035,1, that are thin and sharp
-1,387,1036,1, a large dark black ovary surrounded by many long yellow petals
-1,196,1037,1, the pedals curving
-1,457,1038,1, the flower is held up by a pedicel
0,2,1039,1, the petals are purple
-1,220,1040,1, this flower has thin drooping orange petals as its main feature
-1,309,1041,1, the petals of the flower are long and skinny and yellow in color
0,2,1042,1, the flower is made of layers of red petals with green leaves
0,2,1043,1, red and yellow petals surrounding the yellow anther
69,344,1044,2, that are blue with purple lines
-1,433,1045,1, a flower with broad pink and red dotted petals and anther coming out of the central cavity
-1,254,1046,1, the flower has large bright red petals with a red pedicel
4,6,1047,1, that are white with a yellow center
49,26,1048,1, that are large and pale pink with a dark pink center
-1,460,1049,1, that are yellow and very stingy
0,2,1050,1, the petals of the flower are red in color and have yellow berries in color
16,88,1051,2, this flower is red in color with only one large petal
36,209,1052,2, that are closely wrapped around the center
-1,405,1053,1, that are dark pink and white stigma
0,2,1054,1, yellow anther and filament are surrounded by white and purple petals
71,369,1055,2, that are ruffled and bunched together
-1,532,1056,1, this flower has a brown pistil and pink downward facing petals
0,2,1057,1, the petals of this flower are pink with green stamen
-1,337,1058,1, that are white with yellow filaments and burgundy anthers
16,88,1059,1, this flower is yellow and pink in color with only one large petal
0,2,1060,1, this round flower has light purple white and green petals with a green receptacle
0,2,1061,1, that are green with purple stringy stamen
-1,506,1062,1, which are small and pale purple
-1,234,1063,1, leaves are gren
-1,626,1064,1, capsule shaped
0,2,1065,1, this flower has pink petals and green pedicel as its main features
0,2,1066,1, broad bright red petals pulled together into an almost star shape with a yellow pistil area
-1,399,1067,1, a bowl like shape enclosing stamens
-1,194,1068,1, that are orange and yellows and shaped like spheres
66,262,1069,1, that are purple with white and yellow shading and dark lines
15,56,1070,1, this flower has large yellow petals and no visible outer stigma
0,2,1071,1, this flower has pointy green petals as its main feature
-1,312,1072,1, this flower has a green ovary with green filaments and white anthers
-1,768,1073,1, that are dark red and tight
13,35,1074,4, that are wavy and ruffled
0,2,1075,1, this flower has vivid orange petals with a yellow stigma anthers and filaments
-1,259,1076,1, the stigma are green in color
-1,275,1077,1, streaks of red going through the center
-1,370,1078,1, that are soft smooth and arranged separately forming disc like shape around stamens
0,2,1079,1, this is an exotic looking flower with white petals tinted with a beautiful purple on the outside
-1,495,1080,1, the flower has a smooth white petal with white anther and filament
46,8,1081,1, that are green along with the pedicel
-1,168,1082,1, a center made of orange anthers
0,2,1083,1, this flower has long thin pink petals and long red stamens in the center
-1,300,1084,1, blue petals with tinge of purple including a long pollen pistil with visible pollen
0,2,1085,1, outer petals are light purple in color
0,2,1086,1, inner petals are purple with some yellow patches
-1,1000,1087,1, this flower has bright pointy blue petals and yellow pistil as its main features
-1,279,1088,1, that are stacked on top of each other
0,2,1089,1, this flower has large purple petals and a few yellow anthers on it
-1,117,1090,2, that are pointed
0,2,1091,1, these pale pink and white flower petals have flowing sepals
-1,304,1092,1, this is a small flower with orange petals and green stem
0,2,1093,1, the flower has many small yellow petals and a yellow stamen
-1,203,1094,1, that are red with short stamens
-1,253,1095,1, that are curled downward
0,2,1096,1, numerous stamen ringed by multiple layers of thin pink petals
67,291,1097,2, are all connected
0,2,1098,1, the petals on this flower are very small and yellow in color
-1,395,1099,1, that are pointed upward
0,2,1100,1, this flower has large white petals and a vibrant yellow pistil
-1,415,1101,1, the pretty flower is yellow and has long dropping petals
-1,475,1102,1, that are orange and ruffled together
-1,434,1103,1, flower is white with purlple dots
-1,169,1104,1, the petal is made like a stick
-1,215,1105,1, the flower has separate petals
-1,969,1106,1, red veins running through it
-1,183,1107,1, which are rounded with slight ruffling along their edges
0,2,1108,2, this flower has white petals with yellow pistil as its main features
59,130,1109,1, that are pale purple with white filaments and purple anthers
-1,114,1110,1, leaves are dark green
0,2,1111,1, petals are yellow
-1,462,1112,1, that are pink soft smooth and separately arranged around bunch of stamen
-1,664,1113,1, that have dark red stripes
10,118,1114,2, the petals of this flower are red with a long stigma
62,210,1115,1, that are purple and ruffled together
-1,292,1116,1, the petals are weight
-1,155,1117,1, stamen and pistil are not seen
-1,310,1118,1, single flowers attached to pedicel
-1,315,1119,1, they meet the pedicel
0,2,1120,1, a spiky pedaled flower surrounding a large white and green center
0,2,1121,1, this flower has large thin pink petals with pink style and yellow stamen with a reddish pink stigma
-1,237,1122,1, that are orange
-1,424,1123,1, it meets receptacle
0,2,1124,1, the petals on this flower are yellow with brown lines
0,2,1125,1, this flower has orange and yellow petals with yellow anther
-1,1004,1126,1, that are curved both upward and downward
0,2,1127,1, bright yellow anthers are clustered in the center of this flower surrounded by rounded bright yellow petals
-1,452,1128,1, that are wavy and vonnected
-1,151,1129,1, the flower is blood orange in color with a dark center and green leaves
0,2,1130,1, that are purple and very thin
-1,193,1131,1, that are curled upward
-1,365,1132,1, a thick vertical column of red sepals in a chevron pattern sprouting soft rounded yellow petals at various intervals
0,2,1133,1, this flower has long stiff white petals with a purplish tint
-1,439,1134,1, that are red with stringy stamen
-1,352,1135,1, inner petals are curled
24,110,1136,2, that are ruffled on the edges
0,2,1137,1, this flower is bright yellow with many yellow stamen
0,2,1138,1, this flower has many yellow petals with yellow anthers and green ovaries
54,86,1139,1, that are orange and golden with green pedicel
-1,898,1140,1, which are a lilac purple with white centers
-1,435,1141,1, the petals fade from deep orchid at the tips to pale creamy yellow at the center
-1,325,1142,1, petals surrounding long red filament with red anthers at its tip
-1,414,1143,1, the flowers are many ina bunch and are orange in color
4,6,1144,1, that are a bright yellow color
0,2,1145,1, that are purple with yellow stamen and black lines
-1,273,1146,1, this drooping flower has long petals in shades of mottled plum
-1,341,1147,1, pedicel are green in colorpetals are dark orange in color and are runded in shape
-1,451,1148,1, that are curved at the ends
26,353,1149,4, trumpet shaped
33,79,1150,1, that are curled on the edges
0,2,1151,1, this flower has layered pointy white petals and purple core and many long green filaments and anthers
0,2,1152,1, this flower has small purple petals and some white stamen in the middle
-1,252,1153,1, that are pink on the edges and the rest white
0,2,1154,1, this flower is very small with yellow petals and occurs in clusters
0,2,1155,1, this flower has light greens sepals and thin lavender petals
-1,144,1156,1, cob shaped
-1,406,1157,1, that are yellow and very stringy
4,6,1158,1, that are dark yellow with red centers and yellow filaments
-1,425,1159,1, that are burgundy
6,52,1160,1, that is light pink
-1,715,1161,1, a large prominent pollen tube surrounded by five large rounded red petals with slightly ruffled edges
-1,335,1162,1, the flower has orange blue green and white pointed petals
0,2,1163,1, this flower is rose shaped with yellow overlapping petals and green sepals
0,2,1164,1, this flower has wide pink petals with green edges veined and very leaflike in appearance
0,2,1165,1, the flower has white petals and a large yellow style in the middle
0,2,1166,2, the petals on this flower are yellow with white fringes
-1,515,1167,1, that are pentagon shaped and curled at the ends
-1,188,1168,1, the purple tint from these petals is extraordinary
0,2,1169,1, this flower has yellow pistil and yellow petals as its main features
0,2,1170,1, this is a flower with large white ruffled petals on it
0,2,1171,1, the flower has petals of a yellowish hue with yellow stamen
-1,427,1172,1, the petals are visible
-1,313,1173,1, a yellow rose
52,63,1174,1, that are drooping with burgundy and white spots
-1,360,1175,1, the flower has orange petals with an orange stigma and green pedicel
0,2,1176,2, that are orange with yellow stamen
-1,764,1177,1, chevron patterned
-1,418,1178,1, the petals on this flower are big with ruffles on the edges and a filament with budding anthers
49,26,1179,1, that are dark pink with white centers
-1,483,1180,1, the outer part colored yellow
-1,229,1181,1, this flower was large rounded pure white petals with equally long green sepals
6,52,1182,1, that are pink in color
-1,494,1183,1, the petals on this flower are numerous colors green white purple and brown
0,2,1184,2, this flower has thin red petals as its main feature
33,79,1185,2, that are curled at the edges
-1,148,1186,1, the flower is upside down
-1,412,1187,1, its has prints inside
-1,201,1188,1, horn shaped
-1,265,1189,1, that are pointed with a faint white line down the middle
4,6,1190,1, that are orange with yellow edges
0,2,1191,1, its stamen is yellowish
15,56,1192,1, this flower has bright red petals and a bright yellow center with no visible stamen
-1,490,1193,1, that are rounded at the edges
0,2,1194,1, that are white wiht many layers and yellow stamen
-1,536,1195,1, violet pointed
-1,356,1196,1, vein showing petals with a violet and green pistil
-1,504,1197,1, which are ruffled and protrude in multiple directions
0,2,1198,1, this starshaped flower has white and bright yellow petal
-1,860,1199,1, multiple yellow stamen surrounded by six long white petals with smooth edges
-1,501,1200,1, white round shaped petals
0,2,1201,1, this flower has petals in the shape of a circle and are purple and stringy
0,2,1202,1, the flower has two main colors purple and white
-1,71,1203,1, so many layers surrounding light violet stamen
0,2,1204,1, the flower has shiny yellow petals and numerous yellow anthers and a thick yellow ovary
0,2,1205,1, that are white with purple stringy stamen
-1,970,1206,1, that are pink and very thin
-1,270,1207,1, these large pink flowers have white tubular centers
0,2,1208,1, yellow petals overlapping each other
0,2,1209,1, thick green stamen and purple fringe surrounded by wide pale purple petals with pointed tips
-1,184,1210,1, that are red with many layers
0,2,1211,1, this mostly pink flower has a deep purple colored section of its petals toward its stamen area
0,2,1212,1, this flower has pink filament and bright pink petals as its main features
-1,530,1213,1, this is a blue flower with connected petals and white near the ovary
0,2,1214,1, this flower has large purple petals and a few blue stamen in the middle of it
-1,409,1215,1, that is nestled among long thin grasslike leaves
0,2,1216,1, yellow petals surrounding yellow stamen
-1,308,1217,1, that are much larger than the flowers
58,109,1218,1, it is a flower with many white pedals and lots of yellow anther
0,2,1219,1, this flower has small red petals as its main feature
-1,244,1220,1, petals are broader
0,2,1221,4, that are red with yellow stamen
16,88,1222,1, this flower is yellow and white in color with only one large petal
0,2,1223,2, this flower has thick white petals as its main feature
0,2,1224,1, this flower has purple petals purple stigma and yellowish filament and yellowish anther
20,87,1225,1, the sepals are green in color
0,2,1226,1, the flower is purple in color
75,835,1227,2, that are vertically layered
34,90,1228,2, that are very skinny
0,2,1229,1, the flower has wide light purple petals that curve and small pointed graygreen sepals
0,2,1230,1, that has soft petals and yellow stamens in the center
9,525,1231,7, that are rounded
0,2,1232,3, that are red with white stamen
-1,179,1233,1, white stamen surrounded by five wide slightly pointed fuchsia petals
63,217,1234,2, that are fluffy in appearance
-1,421,1235,1, there are three petals
-1,255,1236,1, it is opened
32,65,1237,1, that is made of yellow anthers
-1,428,1238,1, that face upwards and curve around the ovule
-1,331,1239,1, outer anthers hat are purple in color
44,101,1240,2, that are white in color
-1,17,1241,1, that are white
61,182,1242,2, that are red with green stamen
3,11,1243,1, that are large and oval
0,2,1244,1, this flower has yellow petals and green pedicel as its main features
60,154,1245,2, that are pink and folded together
0,2,1246,1, the petals of the flower are white and red in color and have a green stem
-1,233,1247,2, which are its dominant feature
0,2,1248,1, bright yellow petals formed in a tight cluster
-1,202,1249,1, this is a white flower with red markings and water droplets on the petals and yellowishgreen leaves
6,52,1250,1, which are rounded in shades of pink and white
0,2,1251,1, the bright and delicate orange pedals of this flower surround a yellow style and orange stigma
-1,342,1252,1, which are very round and wide
-1,454,1253,1, that are purple and pink on the edges and turn more orange in the center and at the base
-1,167,1254,1, are pink on the outside and yellow on the inside having small thin anthers
4,6,1255,1, that are orange with yellow edges and orange filaments
-1,861,1256,1, the stamen appears to be fluffy
0,2,1257,1, that are purple with white edges
0,2,1258,1, the flower has six long purple petals with dark pink stripes in the middle
-1,185,1259,1, that are pink on the edges and turns white at the bottom
-1,429,1260,1, filaments placed thinly around the the stamen
21,163,1261,5, that have veins
5,59,1262,1, the petals of this flower are pink and white with a short stigma
-1,218,1263,1, these flowers have different shades of orange and have overlapping petals
53,66,1264,1, a protruding yellow pollen tube surrounded by one curved pointed white petal with smooth edges
-1,347,1265,1, that are darker near the ovary
-1,484,1266,1, that are pointed downwards
-1,162,1267,1, that are black at the base white at the center and blue at the tips
0,2,1268,1, this flower has a lot of bright yellow petals with a yellow anther in it
0,2,1269,1, protruding green stamen surrounded by hundreds of very thin frizzy purple petals
4,6,1270,1, that are orange with yellow near the top
-1,263,1271,1, that look very healthy
-1,305,1272,1, that are bright pink at the base and the center but turn bright yellow at the far end
-1,83,1273,1, that are uneven at the edges
0,2,1274,1, this flower droops down and has large purple petals with white spots
0,2,1275,2, that are pink with red stamen
-1,156,1276,1, that are round like a cup and blue
-1,274,1277,1, these flower feature stars on their petals in conjunction with lighter colors at their core
-1,381,1278,1, this plant has large elongated leaves long pedicels and a cluster of very large flowers at the top
-1,491,1279,1, this one is reddishorange with a white stripe down the center of each petal
-1,537,1280,1, petals are oval in shpae
6,52,1281,1, they are light pink in color
0,2,1282,1, the petals on the flower has pinkish and whitish color
-1,524,1283,1, pink and yellow oval shaped
-1,245,1284,1, in color with petals that are
-1,256,1285,1, that are pale pink with pink filaments and gray anthers
6,52,1286,1, that are pink with white lines
0,2,1287,1, these flowers have bright red petals and small white details at the center
-1,216,1288,1, that is light purle with a very darker shade spotting inside
-1,100,1289,1, that hang downward
48,25,1290,1, stamens sticking out from the centre
0,2,1291,1, that are pink with orange stamen
56,102,1292,1, this flower has large white petals and no stigma in the center of it
0,2,1293,1, the petals of the flower are red in color with a cluster of yellow anthers for the center
-1,206,1294,1, many thin hairlike purple petals surrounded by pointed short pink petals
-1,136,1295,1, which has white and pink spots on its interior and green sepal
-1,332,1296,1, the clustered blossoms are pink and bellshaped with red speckles on the inside
0,2,1297,1, this flower has small white petals and a few white anther in the center
-1,423,1298,1, that are yellow and spread apart
-1,266,1299,1, the flower has a smooth white petal with yellow spots on the center
4,6,1300,1, that are red with a white and yellow style
-1,142,1301,1, this flower has purple petals with black stripes on them and no visible outer stigma
-1,448,1302,1, that are purple and very stringy
-1,450,1303,1, a bird flying
-1,260,1304,1, four papery pure white petals surround a center of many yellow stamen
0,2,1305,1, this flower has long white petals and a group of white stamen with white anthers on it
10,118,1306,1, that are pink with flowery stigma
-1,306,1307,1, this flower features a proimnent ovary featuring thousands of white stamens surrounded by threadlike purple leaves
0,2,1308,1, this flower is solid yellow with many tiny cylindrical petals and yellow stamen
-1,238,1309,1, this flower has purple petals and a green pedicel and is slumped over
-1,272,1310,1, that are arranged all over the top with no clear stigma or anther
-1,189,1311,1, this flower has dark red pistil and drooping purple petals as its main features
-1,242,1312,1, that are darker pink toward the center and lighter pink toward the outer edges
-1,166,1313,1, that get yellow towards the pistil with a large collection
14,45,1314,1, that is fused soft smooth thin and enclosing stamens
-1,145,1315,1, the petals are alternately arrnaged
-1,246,1316,1, that are small and pointed
-1,697,1317,1, that have small spots
0,2,1318,1, this flower has small bright yellow petals
-1,152,1319,1, the outer layer lies flat
-1,499,1320,1, the inner petals curl over to conceal the center of the flower
-1,440,1321,1, their inner layer surround the stamen
-1,137,1322,1, that are soft smooth thin and separately arranged in bowl like shape
-1,836,1323,1, that curl back and away from a pink pistil
-1,398,1324,1, that are mesmerizing
-1,153,1325,1, that are also dotted with brown
-1,223,1326,1, that are green at the tips
-1,1052,1327,1, each edged with yellow
-1,376,1328,1, that are fused together near the sepal and forming a bell shape and has stamen in the centre
4,6,1329,2, that are yellow with white edges
-1,382,1330,1, the stamen are outside the flower
0,2,1331,1, it is generally purple in color
0,2,1332,1, this is a colorful flower with dark pink petals and a yellow center
-1,116,1333,1, the petals on this flower are peach going to yellow
5,59,1334,1, the petals of this flower are yellow and brown with a short stigma
0,2,1335,1, the flower has white petals with green lines and wavy edges
-1,146,1336,1, that are wrapped closely around the ovary
0,2,1337,1, the petals on this flower are yellow with a yellow pistil
-1,283,1338,1, that are pink and separately arranged in layers around the pedicel
0,2,1339,1, petals are white in color
0,2,1340,1, the pink and white petals of this flower sits among broad shiny green leaves
-1,396,1341,1, pinwheel shaped
-1,471,1342,1, that are rounded on the ends
4,6,1343,1, that are yellow and pink
-1,383,1344,1, that are wavy and oval shaped
-1,61,1345,1, petals are rounded and floret
4,6,1346,1, they are yellow in color
-1,268,1347,1, bright yellow petals folded around each other
0,2,1348,1, the flower has deep purple petals with white anther and filament
-1,227,1349,1, the stamen are many in number
0,2,1350,1, the flower has a petals color purple with white stripes on it
0,2,1351,1, that are white with a patch of purple
64,226,1352,1, that are pink soft smooth separated and arranged around the pistil
0,2,1353,1, this flower has thick spotted red and yellow petals as its main feature
52,63,1354,1, that are burgundy with white spots
-1,0,1355,1, this five broad petal light purple flower has a green stigma and brown filiments
0,2,1356,1, the center of the flower is deep purple
-1,228,1357,1, that appears to consist almost entirely of purple stamen with dark red sepals at its base
4,6,1358,1, that are yellow on the bottom and orange on the top
6,52,1359,1, that are light pink in color
-1,354,1360,1, that are brown in color
0,2,1361,1, this flower has red petals with yellow pistil as its main features
-1,161,1362,1, also the flower has spots in the inner portion
15,56,1363,1, this flower has small red petals and no visible stamen in the center of it
-1,211,1364,1, petals rae rounded in shpaethey are red in color
0,2,1365,1, this flower has green pistil and purple and white petals as its main features
11,43,1366,1, that are pointed on the tips
65,261,1367,2, needle shaped
-1,806,1368,1, this is a red flower with round petals and a black center
0,2,1369,1, this is a white fragile flower with rounded yet pointed petals and yellow veins
24,110,1370,1, that are ruffled at the edges
-1,165,1371,1, this blue flower has pointed petals and green filaments and anther on top
-1,213,1372,1, this flower has long blue petals and no visible outer stigma on it
-1,191,1373,1, there are flat pink red and white petals with white filaments
15,56,1374,1, the petals on this flower are yellow with no visible stamen
14,45,1375,1, that is soft smooth and enclose stamens in the centre
0,2,1376,1, this flower has white pistil and white petals as its main features
-1,122,1377,1, this flower has smooth purple petals and white pollen tubes as its main features
0,2,1378,1, the petals on this flower are yellow with a brown stripe
0,2,1379,1, the petals of the flower fold around and are light pink in color
20,87,1380,1, sepals are green
-1,61,1381,1, petals are floret
-1,463,1382,1, one flower is red
0,2,1383,1, this simple yellow flower has an inner trifecta of pale yellow petals with red markings white outer petals and bright yellow stamen and pistil
-1,132,1384,1, that are red and yellow with spots
-1,232,1385,1, pink speckled stamen come out of the ovule
-1,250,1386,1, a double row of long petals highlighted by bright yellowgreen closely packed stigmas
-1,158,1387,1, five petals forming a star shape
-1,225,1388,1, that are multi shaped
0,2,1389,3, that are purple with yellow stamen
0,2,1390,1, that are overlapping and flat with yellow stamen
0,2,1391,1, this flower has a bright purple petal and a long purple stamen
-1,190,1392,1, football shaped
-1,224,1393,1, that are pointed pink and burgundy with a large pink center
0,2,1394,1, this flower is yellow purple
-1,111,1395,1, that are striped near the center
-1,472,1396,1, that are darker near the bottom
4,6,1397,1, that are yellow near the center
-1,75,1398,1, three rows of bright red oval petals surrounding a nest like arrangement of orange stamens
-1,114,1399,1, leaves are green
0,2,1400,1, flowers are pink in color with white stamen
-1,496,1401,1, that are wavy and thin
-1,346,1402,1, that have small stripes
-1,348,1403,1, overlapped with one another arranged in a circular mannerhaving so many stamens
4,6,1404,2, that are white with yellow centers
0,2,1405,1, a yellow center surrounded by several large overlapping white petals with ruffled edges
0,2,1406,1, this flower has dark pink petals with white spots on them
-1,170,1407,1, its rich red flattened out petals
-1,207,1408,1, it stand out
0,2,1409,1, this is a yellowish orange flower with the same colored pistils
0,2,1410,1, the petals of the flower are red in color and have green stems
0,2,1411,1, this flower has light blue petals and dark blue stamen on the center
-1,264,1412,1, that are white with a red stigma
5,59,1413,1, the petals of this flower are purple and white with a short stigma
-1,251,1414,1, that are orange with black dots
-1,39,1415,1, sepals are green incolor
32,65,1416,1, a center made of yellow anthers
-1,204,1417,1, this is a flower with orange petals and a brown pistil
-1,481,1418,1, that are stacked red combs
-1,464,1419,1, egg shaped
-1,692,1420,1, that are pink and ruffled together
9,525,1421,2, that are rounded in shape
0,2,1422,1, the petals of the flower are pink in color and have a green stalk with green leaves
0,2,1423,1, a large white pistil surrounded by a textured red petal with a pointy tip
14,45,1424,1, that are softsmooth and separately arranged around stamens
0,2,1425,1, this flower has yellow hairlike petals and a yellow pistil
-1,173,1426,1, inner petals are needle shpaed
0,2,1427,1, they are purple in color
46,8,1428,1, that are overlapping and red with green pedicel
-1,430,1429,1, this rounded flower consists of a cluster of bright yellow trumpetshaped petals and has oblong leaves of dark green
-1,159,1430,1, that are shaped like a funnel
-1,345,1431,1, a pink doubled flower
-1,140,1432,1, that start as a pointed bud and open fully
-1,212,1433,1, this flower has frail yellow petals with peanutlike red anthers
0,2,1434,1, a thick yellow center surrounded by several large and very ruffled white petals
0,2,1435,1, this bright pinkpetaled flower has some small buds and long green pedicels
0,2,1436,1, this flower has a long yellow petal with a brown stripe and a yellow anther
-1,138,1437,1, there are multiple layers of narrow and long orange petals with many tiny orange stamen in the center
-1,96,1438,1, pedicela re green inc olorpetals are folded and are light pink in color
-1,214,1439,1, that are pink in color on the outer surface and white on the inner
-1,241,1440,1, this flower is circular in structure and has very dense small purple petals
-1,135,1441,1, the pedals have a waxy appearance
-1,187,1442,1, the stigma appears to have a texture similar to that of a rolling pink
-1,280,1443,1, that are soft smooth thin and densely packed
0,2,1444,1, the flower has bright purple petals
-1,68,1445,1, its pistils are dark purple
-1,479,1446,1, that are ruffle in appearance
-1,474,1447,1, that are yellow in color with larger green sepals
-1,357,1448,1, salmon colored
0,2,1449,1, this flower has large red petals and a large red stamen with yellow anthers
24,110,1450,1, that are ruffled along the edges
-1,120,1451,1, that are yellow with dark lines
0,2,1452,1, that are light green with yellow stamen
0,2,1453,1, that are pink with pink stamen
20,87,1454,1, the sepals are green
-1,235,1455,1, that is green in color
-1,77,1456,1, these light and dark pink heart shaped petals
-1,316,1457,1, the small petals are nears the anthers
-1,89,1458,1, larger petals are red with white border
-1,0,1459,1, this is a purple five petaled flower with green leafs
0,2,1460,1, purple and green petals surrounding white tipped stamen
-1,84,1461,1, the petals are joint on the bottom and open on top like a bell
0,2,1462,1, is pink in color the ovary of the flower is light green
-1,164,1463,1, slightly star shaped
-1,125,1464,1, that are red with a white stripe
-1,121,1465,1, reddish orange petals accompanied by light brown anther filaments
-1,157,1466,1, that are red and yellow and tiny
-1,139,1467,1, six spiky orange petals and two blue petals stand above a red and purple stem
-1,231,1468,1, this flower is round and flat a sunshine yellow
-1,402,1469,1, the petals are numerous and very long and thin
-1,126,1470,1, this unusual flower has frilly red and yellow petals and narrow leaves of bright green
0,2,1471,1, that are pale pink or white with white stamen
-1,302,1472,1, that is white on the bottom half and yellow on the top half
0,2,1473,1, this flower has large rounded overlapping purple petals with center orange stamen
-1,480,1474,1, the petals of the flower have small pink blooms in various shades
-1,172,1475,1, long pink stamen coming out on top of it
0,2,1476,1, this flower has white petals with a green ovule and stigma
5,59,1477,1, the petals of this flower are pink and purple with short stigma
0,2,1478,1, the petals on this flower are purple green white and yellow
3,11,1479,1, that are oval shaped and layered
-1,247,1480,1, its border forming star like shape
-1,171,1481,1, the petals of the flower are red in color and fold inward around the organs
0,2,1482,1, this flower has red petals and red stamen with bright yellow anthers on it
6,52,1483,1, that are white with spots of pink
-1,358,1484,1, which remains unseen
-1,239,1485,1, that are soft smooth and has dense layers in the centre and has loose layers towards the outer region
0,2,1486,1, that are yellow with yellow stamen
0,2,1487,1, a yellow center surrounded by long orange petals
0,2,1488,1, this flower has dark purple petals as its main feature
-1,197,1489,1, which are white with pointed pink tips
-1,175,1490,1, this flower has rugged red petals with and no styles
0,2,1491,1, that are pink with purple spots
0,2,1492,1, this flower has yellow petals green pollen tube and yellow anther and filament
-1,97,1493,1, this small smoothed edge flower has dark reddish orange colored peddles
-1,221,1494,1, that are pointed at the tipps
-1,174,1495,1, both have a clump of very thin stamen in the center
-1,205,1496,1, that are pink with many layers
64,226,1497,1, that are soft smooth thin and arranged separately around pistil
-1,105,1498,1, cauliflower shaped
-1,192,1499,1, they are connected like one big petal
-1,81,1500,1, this flower petals is orangish with red berries on the vines
50,48,1501,1, that overlap and stamen
-1,237,1502,1, that are red with patches of orange
0,2,1503,1, a large blossom with white petals and many small yellow stamen surrounding a yellow pistil
31,44,1504,1, that are green near the center
54,86,1505,1, that are orange with green pedicel
0,2,1506,1, the petals of the flowers are curled on the edges and are purple in color
0,2,1507,1, bright yellow petals with a faint shine and slight creases surround a bundle of squat stamens in several layers
-1,73,1508,1, a heap shaped in a corn like fashion
0,2,1509,1, the white petals of the flower highlight the small yellow stamen and round green stigma
-1,141,1510,1, the filaments are also pink
-1,67,1511,1, they look like one big flower
-1,127,1512,1, this round flower has a fringe of many layers of hairlike very thin yellow petals
0,2,1513,1, that are lavender with purple stamen
-1,199,1514,1, white petals looking down
-1,267,1515,1, that are white soft curly and separately arranged around the clustered stamen
-1,219,1516,1, that are darker near the center
-1,113,1517,1, an indigo center surrounded by long purple petals with rounded edges
0,2,1518,1, this is a white flower with long oval petals
-1,70,1519,1, large anthers surrounded by a circular purple fringe and a bottom layer of wide tapered white petals
0,2,1520,1, this flower has white petals and purple sepals
-1,236,1521,1, it appears to be part of a vine or tree
0,2,1522,1, that are purple with yellow flower steman
62,210,1523,1, that are purple ruffled around the edges
0,2,1524,1, which are shades of pink and long white stamen
16,88,1525,1, this flower is pink in color with only one large petal
0,2,1526,1, the petals are rumpled and orange surrounding golden yellow stamen
-1,95,1527,1, this flower has a flat broad green leaf
-1,198,1528,1, the flower looks like a branch with multiple tiny yellow blooms of small trumpet like flowers
0,2,1529,1, a very wide green center surrounded by layers of pointed yellow petals
-1,115,1530,1, that are small stars
0,2,1531,1, this flower has several light pink petals and yellow anthers
0,2,1532,1, this flower has white pink colors on the petals with pink anthers
15,56,1533,1, the petals on this flower are white with no visible stamen
4,6,1534,1, that are orange with shades of yellow
-1,222,1535,1, the flowers are a combination of pink and white petals with long narrow filament
-1,230,1536,1, that are darker pink near the center and fade to a lighter pink on the outside
-1,69,1537,1, the four stamen are a nice contrast of white in the center
-1,62,1538,1, this white and yellow flower has thick petals and a hidden stigma
0,2,1539,1, that are purple with white patches
-1,41,1540,1, that are unraveling
-1,149,1541,1, this flower is bright and pink its pedals are pink
-1,422,1542,1, its pollen is yellow
-1,47,1543,1, that touch to form a circle
-1,78,1544,1, the petal's center
-1,269,1545,1, the petals on the flower are thin and are going downward and are yellow
0,2,1546,1, the petals on this flower are pink with yellow stamen
-1,57,1547,1, purple petals separated by steaks of white and pink surrounding a white center
0,2,1548,1, there are many yellow stamen with larger anthers with overlaping light yellow petals
-1,516,1549,1, a protuberant yellow pistil surrounded by five large red petals with rounded and ruffled edges
0,2,1550,1, pedicel are dark purple in colorpetals are rounded in shape and are alight purple in color
-1,94,1551,1, the flower is red in color
-1,85,1552,1, the stamen are seen in the photo
-1,177,1553,1, that are wacy
0,2,1554,1, a yellow center made of stamens
-1,248,1555,1, the flower has many small pink petals with green sepal
57,104,1556,1, that are bunched together
5,59,1557,1, the petals of this flower are yellow with a short stigma
-1,13,1558,1, that are rounded and large
-1,38,1559,1, that are soft smooth fused
48,25,1560,1, stamen sticking out from the centre
0,2,1561,1, the petals on this flower are purple with a green pistil
0,2,1562,1, petals are white in cplor with yellow anthers
0,2,1563,1, which is purple
-1,33,1564,1, the stmen of the flower are whoit purple in color with larger anthers
55,98,1565,1, stamens forming bowl like shape
0,2,1566,1, the flower has overlapping petals with underlying purple petals white petals on top and many yellow stamen
0,2,1567,1, the pedicel of the flower is a dark purple
-1,82,1568,1, it fans out to the pedals
0,2,1569,1, this flower has long white petals with some purple spots on them
-1,133,1570,1, that are stacked red and yellow
4,6,1571,1, that are overlapping pointed and pale orange with a yellow center
0,2,1572,1, this colorful flower has yellow white and pink petals and a green stem
0,2,1573,1, this flower has red and yellow petals with a core of lowlying yellow stamen
0,2,1574,1, the petals on this flower are white with yellow stamen
-1,92,1575,1, this flower shown
0,2,1576,1, yellow petals surrounding the yellow anther
-1,76,1577,1, no visible pistils showing
0,2,1578,1, the flower has long oval pink petals and a long green pedicel
-1,240,1579,1, which overlap slightly at their centers
0,2,1580,1, this sunlit common little flower is aglow with brightly lit yellow petals amidst a sea of green
