final_id,group_id,start_id,freq,text
-1,710,1287,1, both the left fielder and center fielder moved in to catch it
-1,608,1288,1, the play is a fly out
-1,705,1289,1, an attempt to swing at the ball
23,1,1290,1, the pitch was caught by the catcher
-1,217,1291,1, the third basemen caught the foul ball
4,5,1292,2, the player hit it to the outfield
-1,138,1293,1, he hit a strike and grounded out
-1,45,1294,1, he flew out to the right fielder
-1,45,1295,1, he flew out to the center fielder
-1,33,1296,1, it was hit up the middle
4,5,1297,1, the batter swung his bat at the ball but did not hit it at all
-1,624,1298,1, the pitch is located
4,5,1299,1, the batter swung at it and hit the ball with his bat
-1,349,1300,1, however it went into foul territory towards the dugout
4,5,1301,1, the batter swung at the ball and hit it
-1,801,1302,1, however it was not hit into fair territory
-1,235,1303,1, it went in the air backwards landing in the stands somewhere behind home plate
4,5,1304,1, the batter hit the ball with his bat
-1,381,1305,1, it went into fair territory
-1,296,1306,1, the fielder caught it with his glove
-1,411,1307,1, the ball was directly above home plate
-1,478,1308,1, the batter's armpits
4,5,1309,1, the batter did not swing at the pitch with his bat
-1,275,1310,1, either of these conditions would make it a ball rather than a strike
4,5,1311,2, the batter swung his bat and hit the ball
4,5,1312,1, the batter swung at the pitch and hit the ball into the outfield in fair territory
-1,372,1313,1, it bounced off the ground
4,5,1314,1, the batter swung his bat and connected with the pitch
-1,266,1315,1, the ball went down and bounced backwards behind the catcher making it a foul ball
-1,311,1316,1, the fielder could return the ball
-1,601,1317,1, the batter stayed at first base
-1,252,1318,1, he went to second base
-1,282,1319,1, the ball was too low to be a strike
-1,255,1320,2, motion with his arm to call it a strike
4,5,1321,1, and the batter swung and missed it
-1,393,1322,1, the ball was too far inside and possibly too high to be called a strike
2,22,1323,1, that is a ball
39,572,1324,6, the batter missed it
4,5,1325,1, the batter hit a grounder to the second baseman
-1,293,1326,1, he threw it to first base but not in time
0,4,1327,1, it crossed the plate below the strike zone and was called a ball by the umpire
-1,161,1328,1, he did offer at the pitch making it a strike
4,5,1329,1, then the hitter lined a ball into the outfield for a hit and got on base
-1,403,1330,1, the fielder caught the ball on a hop
4,5,1331,1, then he hit the ball into the outfield
4,5,1332,1, then the batter did not swing at it
51,18,1333,3, the ball was over the plate
6,93,1334,1, the umpire signaled a strike
4,5,1335,1, then the hitter fouled it off
4,5,1336,2, then the batter did not swing
4,5,1337,1, then the batter made contact with the ball
-1,374,1338,1, the ball left the field of play
-1,326,1339,1, then the batter popped it up
-1,544,1340,1, the shortstop caught it in the air
-1,104,1341,1, then the batter grounded the ball up the middle
-1,413,1342,1, the fielder fielded it and threw him out
22,39,1343,1, then the batter made contact
8,106,1344,1, the ball was hit out of the field of play
4,5,1345,3, the batter hit the ball to the outfield
4,5,1346,1, the left fielder caught the ball in the air for an out
-1,218,1347,3, it was out of the field of play
7,96,1348,3, this is a foul ball
37,193,1349,2, the batter hit the ball back to the pitcher
-1,50,1350,2, the pitcher fielded it and threw to first base for the out
4,5,1351,1, the batter hit a line drive to the left fielder
-1,760,1352,1, the batter fouled it of the end of the bat
-1,362,1353,1, the pitch was called a strike
4,5,1354,1, the batter did not swing at a called strike
4,5,1355,1, the batter hit the the ball out of play
-1,380,1356,1, the batter checked his swing
-1,133,1357,1, who flipped to the pitcher for the out
4,5,1358,1, the batter fouled a pitched behind home plate
4,5,1359,1, the batter swung at a pitch outside the strike zone
-1,461,1360,2, the batter took a called ball
4,5,1361,1, the batter swung and fouled off the pitch
4,5,1362,1, hit pitch to infield for a force play and second
-1,708,1363,1, a right fielder gained secure possession of a batted ball in flight
-1,220,1364,1, that is hit out of the playing grounds
42,78,1365,3, the ball landed outside of fair play without being caught
4,5,1366,1, the ball hit the ground before being fielded for a forced out at third base
-1,822,1367,2, this is a ground out and not a hit
25,21,1368,3, the ball landed outside of the strike zone without being swung at by the batter
-1,716,1369,1, the ball was caught for an out before hitting the ground
4,5,1370,1, the ball hit the ground before being fielded for a forced out at second base
4,5,1371,1, then the batter hit the ball into the air
4,5,1372,1, the batter reached on a hit
-1,766,1373,1, the ball flying into foul territory on the first base side of the diamond
4,5,1374,1, the batter made contact grounding the ball into foul territory on the first base side of the field
-1,77,1375,2, the pitch missed going through the strike zone
4,5,1376,1, the batter made contact with the pitch and grounded it to third base
-1,562,1377,1, the fielder did not field the ball in the air but rather fielded the ball on the ground
-1,404,1378,1, the ball bounced on home plate missing the strike zone
35,51,1379,1, the umpire ruled the pitch a ball
4,5,1380,1, the ball was not swung at by the batter
28,11,1381,3, the pitch went through the strike zone
4,5,1382,1, the batter made contact with the pitch and hit it on the ground to the shortstop
4,5,1383,2, the batter hit the pitch into the air
-1,131,1384,1, that ball hit into the air
0,4,1385,1, it crossed the plate outside of the strike zone for a ball
4,5,1386,1, the batter drove the ball through the infield on the left side for a single
0,4,1387,1, it crossed the plate below the strike zone for a low ball
47,35,1388,1, the batter swung but missed for strike three
-1,756,1389,1, he had the tag the runner as well for the out
4,5,1390,1, who threw the ball to second base for a force out
4,5,1391,1, the batter swung and missed for strike two
4,5,1392,1, who threw the ball to first base for the force out
4,5,1393,1, who threw the ball to 1st for a force out
4,5,1394,1, the batter drove the ball over the fence in right field for a home run
4,5,1395,1, the batter drove the ball to deep rightcenter field and over the wall for a home run
51,18,1396,1, the ball crossed the plate high and inside
4,5,1397,1, the batter swung and hit the ball high in the air
4,5,1398,1, the third baseman caught it on the fly
4,5,1399,1, the batter hit the ball on the ground to the right of first base
-1,205,1400,1, it passed first base in foul territory
4,5,1401,1, the third baseman caught the ball and threw it to the second baseman for a force out
4,5,1402,1, the batter hit the ball in the air into foul territory
-1,774,1403,1, it ended up in the stands for a foul ball
4,5,1404,1, the batter hit the ball on the ground between the first and second baseman
4,5,1405,1, the batter ended up on first base for a hit
4,5,1406,1, the batter hit the ball in the air to the left of third base and into the stands
-1,54,1407,1, it was a foul ball out of play
4,5,1408,1, batter hit the ball into the stands to the right of first base
-1,730,1409,1, these stands are in foul territory
4,5,1410,1, the batter hit the ball in the air in foul territory to the left of third base
4,5,1411,1, the third baseman ran over and caught it in the air
-1,163,1412,1, the pitch crossed the plate high
-1,276,1413,1, the ball was pitched
0,4,1414,1, it was pitched in the strike zone
0,4,1415,1, he threw it in the strike zone
-1,635,1416,1, the player grounded out
0,4,1417,1, it landed outside the strike zone
4,5,1418,1, the batter hit a fly ball into the outfield
-1,240,1419,1, he did so successfully
0,4,1420,1, that crossed the plate in the strike zone
35,51,1421,1, the umpire ruled the pitch a strike
4,5,1422,1, the batter swung at and missed
4,5,1423,1, the batter did not make put the ball in play on the swing
0,4,1424,1, that cross the plate outside of the strike zone
22,39,1425,2, the batter made contact with
55,49,1426,1, the ball flew over the left field fence resulting in a home run for the batter
0,4,1427,1, it crossed the plate in or close to the strike zone
-1,502,1428,1, the umpire ruled the pitch a strike all the same
-1,201,1429,1, the batter made contat with the pitch
-1,642,1430,1, however the ball went behind the batter and out of play resulting in a foul ball and a strike in the count
-1,693,1431,1, flew out of play on the 1st base side resulting in a foul ball and a strike in the count
-1,820,1432,1, the ball was hit in the air into foul territory
-1,38,1433,1, the outfielder didn't catch it
4,5,1434,1, the ball was hit to the third baseman
-1,292,1435,1, he did not catch it in the air
50,187,1436,1, it wasn't caught
24,8,1437,1, the pitcher threw the ball low in the strike zone
4,5,1438,1, it was hit on the ground to the second baseman
4,5,1439,1, the batter hit the ball to the right fielder
32,42,1440,1, the ball wasn't caught in the air
10,82,1441,1, and it was below the strike zone
4,5,1442,1, the batter swung anyway and missed making it a strike
-1,223,1443,1, it crossed the plate low and inside
-1,858,1444,2, in the batter missed it
0,4,1445,2, ball was in the strike zone
-1,610,1446,1, the batter hit it outside the area
0,4,1447,1, it was outside strike zone
4,5,1448,1, the batter was caught in air
37,193,1449,1, it bounced on the ground back to the pitcher who then through the batter out at first base
4,5,1450,1, the batter hit the ball to the third baseman who then through the hitter out at first base
4,5,1451,1, the batter hit the ball in the air to center field
16,212,1452,1, it being caught
-1,299,1453,1, then the batter hit the ball on the ground into foul terrritory
1,25,1454,2, the pitch was not thrown through the strike zone
43,103,1455,3, the umpire did not signal for a strike
4,5,1456,1, the batter swung at the pitch but did not make contact with the ball
4,5,1457,1, the batter swung and hit the ball into foul territory
0,4,1458,1, it was thrown through the strike zone
18,19,1459,1, the umpire ruled it to be a strike
4,5,1460,1, the batter swung at the pitch and hit the ball on the ground into foul territory
-1,209,1461,1, it was taken by the batter
1,25,1462,1, the pitch did not cross home plate in the strike zone
-1,386,1463,1, there was no swing from the batter
6,93,1464,1, the umpire signaled for a strike
-1,405,1465,1, it was right down the middle of the plate
4,5,1466,1, the batter made contact with ball
-1,258,1467,1, it did not go into play
4,5,1468,1, the batter hit it past the infield on the ground
4,5,1469,1, the batter made it safely to first base
-1,743,1470,1, it got past both the infield and the outfield without being stopped
-1,236,1471,2, it did was not a fair ball
4,5,1472,1, the batter hit the ball to one of the infielders
4,5,1473,1, the batter hit the ball on the infield
4,5,1474,1, the batter reached base
4,5,1475,1, the batter did not swing at a pitch out of the strike zone
-1,408,1476,1, the batter hit the ball on the infield and did not reach base safely
4,5,1477,1, the batter did not swing at a ball in the strike zone
4,5,1478,1, the batter hit the ball on the ground past a diving shortstop and into the outfield for a hit
48,156,1479,1, the pitch did not cross the plate inside of the strike zone and was called a ball by the umpire
4,5,1480,1, the batter hit the ball on the ground through the infield and into the outfield for a base hit
4,5,1481,3, the batter hit the ball out of the field of play for a foul ball
-1,89,1482,1, which counts as a hit
4,5,1483,1, the batter swung at and missed the pitch
-1,272,1484,1, a fielder on the infield grass caught the ball
4,5,1485,2, the batter swung at the pitch
4,5,1486,1, the batter made contact and hit the ball into foul territory
4,5,1487,1, the batter swung at the pitch and knicked the pitch into the ground at home plate for a foul ball
-1,532,1488,1, it missed going through the strike one
4,5,1489,1, the batter swung at the pitch made contact with the ball and hit it into foul territory on the third base side of the field
0,4,1490,1, the ball ended up out of the strike zone
4,5,1491,1, the batter made contact and smashed the ball through the left side of the infield for a hit
27,13,1492,1, it did not go in the field of play
4,5,1493,1, the second baseman threw him out in time
-1,259,1494,1, the third baseman grabbed it and threw him out
-1,382,1495,1, the batter did not
-1,274,1496,1, but it was way high and outside the strike zone
-1,387,1497,1, it did not make the field of play thus a foul ball
2,22,1498,1, which is a ball
0,4,1499,1, the ball crossed the strike zone thus a strike
-1,694,1500,2, the instructions say
4,5,1501,1, which was caught by an outfielder
-1,242,1502,1, threw the ball to the catcher to record an out
32,42,1503,1, then the ball was hit in the air and not caught
-1,339,1504,1, a fly ball hit deep to the outfield
15,58,1505,1, it was caught in the air otherwise known as a catch
5,63,1506,1, that is a strike
62,64,1507,1, which resulted in an out
-1,48,1508,1, the out was recorded
4,5,1509,1, the ball could hit the ground
-1,341,1510,1, the batter swing and the ball went to the shortstop after taking several bounces off the ground
4,5,1511,1, the batter did not swing the bat
1,25,1512,1, the ball was not in the location that would be considered the strike zone
-1,261,1513,1, the umpire deemed to not be in the area that would be considered a strike
-1,179,1514,1, that was outside of the field of play
4,5,1515,1, the batter swung but did not make contact with the ball
-1,183,1516,1, he considered to be the strike zone
-1,406,1517,1, the umpire would consider to be the strike zone
-1,303,1518,1, the batter took a partial swing
-1,516,1519,1, it was not a complete swing
-1,237,1520,1, instead it was a checkswing
4,5,1521,1, then the batter hit the ball in the air in foul territory
32,42,1522,3, the ball was not caught
4,5,1523,1, then the batter hit a fly ball to right field
-1,117,1524,1, the right fielder dropped the ball
-1,421,1525,1, he dropped it
-1,48,1526,1, therefore an out was recorded
4,5,1527,1, the ball went behind home plate in foul territory
-1,305,1528,1, the count was 02 no balls and 2 strikes
-1,352,1529,1, therefore the count remains 02 in the foul ball
4,5,1530,1, which was easily caught by the center fielder
50,187,1531,1, which was not caught
4,5,1532,1, this is a base hit
4,5,1533,1, the batter hit a ball in foul territory
7,96,1534,1, this is simply a foul ball
-1,383,1535,1, the count was 22 two balls and two strikes
-1,589,1536,1, there were already 2 strikes on the hitter
4,5,1537,1, then the batter hit a fly ball into foul territory
45,47,1538,1, this is considered a foul
-1,305,1539,1, the count went from 01 to 02 no balls and 2 strikes
2,22,1540,1, this is a ball
32,42,1541,1, the ball was hit in the air and not caught
-1,614,1542,1, the hitter ended up on second base
4,5,1543,1, the fielder caught in the air
4,5,1544,1, a fly ball to outfield caught by the center fielder
-1,672,1545,1, swung the bat hitting the ball behind home plate
-1,97,1546,1, which was caught by the shortstop
4,5,1547,1, the batter hit it in the air to center field and was caught
4,5,1548,1, and batter did not swing at the pitch
0,4,1549,1, it entered the strike zone
0,4,1550,1, it was pitched outside the strike zone
47,35,1551,1, batter swung and missed for a third strike
4,5,1552,1, batter fouled it behind the plate
-1,147,1553,1, it passed home plate to the right of the strike zone
20,9,1554,1, the pitch was then deemed to be a ball
-1,202,1555,1, the batter made contact with the ball and hit it into the air past the foul line
0,4,1556,1, it crossed the home plate area to the left of the strike zone
20,9,1557,1, the pitch being deemed a ball
-1,321,1558,1, it crossed into foul territory before landing
7,96,1559,2, this resulted in a foul ball
4,5,1560,1, the ball went along the ground towards third base
-1,357,1561,1, the third baseman picked it up
-1,234,1562,2, it passed the batter
4,5,1563,2, the bat missed the ball
-1,331,1564,2, he did not make contact with the ball
4,5,1565,1, the batter swung the bat
-1,192,1566,1, that caused the ball to immediately leave the field of play
4,5,1567,1, the batter made contact and hit the ball towards the shortstop
-1,350,1568,1, this resulted in the ball being in play
0,4,1569,1, the ball crossed the home plate area outside of the strike zone high
0,4,1570,1, the ball crossed the home plate area outside of the strike zone inside
0,4,1571,1, the ball crossed the home plate area in the strike zone according to the umpire
-1,390,1572,1, it was called astrike
4,5,1573,1, the ball traveled into left field on the ground
-1,254,1574,1, the runner reached first base safely
-1,358,1575,1, no attempt by the left fielder to throw him out
-1,361,1576,1, the pitcher's mound
-1,745,1577,1, the first baseman to record the out
0,4,1578,1, the ball crossed the home plate area outside of the strike zone high and outside
4,5,1579,1, who threw to second base recording an out on the runner coming form first
4,5,1580,1, another out double play on the batter running to first base
-1,122,1581,1, the pitch was the third strike
-1,548,1582,1, the umpire called the batter out
-1,457,1583,1, the ball was hit by the batter toward thirdshort with no play for the out
4,5,1584,1, the batter swung but didn't hit the ball
4,5,1585,1, the batter hit the ball but went behind him foul
4,5,1586,1, the center fielder caught it at the warning track for an out
4,5,1587,1, the batter hit the ball in the rightcenter gap for a hit
0,4,1588,1, the ball went down out of the strike zone for a ball
-1,174,1589,1, the ball went to the right of the strike zone
0,4,1590,1, the ball went down and to the left of the strike zone
-1,778,1591,1, it was easy to catch
-1,355,1592,1, the outfielder has to run to it
4,5,1593,1, batter swung past the plate
-1,239,1594,1, it is at the upper outside of the strike box so also looks like a strike
-1,72,1595,1, it was hit but not caught for an out
-1,602,1596,1, it hit the dirt before reaching the plate
-1,285,1597,1, the ball was hit and did not go into play between the orthogonal white lines
-1,304,1598,1, it went over the plate above the shoulders of the batter
-1,142,1599,1, fielder's out
-1,758,1600,1, it was hit to the 3rd base who easily throws out
-1,216,1601,1, he could not throw to second or first
-1,397,1602,1, it is also a pseudo linedrive to third
-1,371,1603,1, the slider looked good down and out over the plate
-1,228,1604,1, any strikes are already completed
-1,342,1605,1, the foul is a strike
-1,322,1606,1, it is wide of the plate
-1,116,1607,1, the ball went low and into the dirt
-1,71,1608,1, the ball went inside
-1,173,1609,1, this was ball four
-1,109,1610,1, the batter got a walk
4,5,1611,1, then the batter swung at the pitch and missed
4,5,1612,1, the batter swung and popped the ball up into foul territory near first base
4,5,1613,1, the first baseman caught the ball in the air
-1,107,1614,1, the ball went high
57,31,1615,1, the ball went low
4,5,1616,1, the batter swung and hit the ball into right field
4,5,1617,1, the batter to reach base
4,5,1618,1, then the batter swung and made contact with the ball sending it up and back into the stands
4,5,1619,1, the batter swung and hit the ball deep into left field
-1,94,1620,1, the left fielder was not able to catch it
4,5,1621,1, the batter was able to reach base safely
24,8,1622,1, pitcher threw strike
1,25,1623,1, ball was not in strike zone
4,5,1624,1, then the batter hit it out of bounds
18,19,1625,2, then the umpire ruled it as a strike
4,5,1626,1, then the batter hit it on the ground
-1,784,1627,1, then it was hit in the air and caught
4,5,1628,1, it was hit into the air and caught by an outfielder
4,5,1629,1, the hitter swung and missed the ball for a strike
4,5,1630,1, who threw it to first base for a out
-1,196,1631,1, it is was over the plate and in the strike zone but was hit by the batter
4,5,1632,1, it was caught the centerfielder for an out
-1,198,1633,1, threw it to first base to record the out
58,166,1634,1, it was low and outside the strike zone
4,5,1635,1, who threw on to first base for an out
4,5,1636,2, the hitter swung and missed the ball
44,17,1637,1, that was caught in the air for a out
4,5,1638,1, the batter didnt swing at
13,37,1639,1, which was caught for the out
0,4,1640,1, the ball crossed the strike zone
11,52,1641,1, which was called a strike by the umpire
13,37,1642,1, that was caught for the out
1,25,1643,9, the ball was not thrown through the strike zone
4,5,1644,8, additionally the batter did not swing at the pitch
-1,770,1645,1, the batter took a check swing
-1,802,1646,1, who had a better view
-1,230,1647,1, the batter completed a full swing
-1,280,1648,1, the batter did not take a full swing
-1,250,1649,1, therefore the pitch was called a ball rather than a strike
0,4,1650,1, the ball appeared to be thrown in the strike zone
4,5,1651,1, the ball was caught in the air by a fielder
-1,365,1652,1, home run is the correct label but is not listed among the choices
4,5,1653,1, the ball was hit over the outfield wall on the fly in fair territory
-1,415,1654,1, he hit it outside the foulfair lines
4,5,1655,1, the batter reached first base
-1,222,1656,1, it was also a single
4,5,1657,1, the batter fouled the pitch off
5,63,1658,1, it was also a strike
-1,270,1659,1, it is also an out
-1,521,1660,1, it was also a strike and a fielders choice
-1,175,1661,1, it was also a single and rbi
4,5,1662,1, the batter made contact and fouled the ball out of play
5,63,1663,1, it is also a strike
-1,754,1664,1, he reached first base
4,5,1665,1, the batter swung hit the pitch
27,13,1666,2, it did not land in the field of play
4,5,1667,1, the ball was hit to left field
4,5,1668,1, it was hit on the ground to the shortstop
-1,522,1669,1, stepped on second base to force the runner out
-1,417,1670,1, threw to first base to complete the double play
4,5,1671,1, the ball was hit to straight center field and caught by the center fielder
4,5,1672,1, the ball is hit in the air to right field
4,5,1673,1, the right fielder makes the catch
70,214,1674,1, he threw the runner out at first
4,5,1675,1, the hitter fouled the ball off to the right out of bounds
74,85,1676,1, it was called a strike
20,9,1677,1, the pitch was called a ball
-1,366,1678,2, the umpire called
-1,170,1679,1, a strike is the count
-1,244,1680,1, a hit line drive
49,84,1681,1, who throws him out
4,5,1682,1, then the batter hit the ball beyond the foul line
0,4,1683,1, then the ball wound up outside the strike zone
4,5,1684,1, the batter swung the bat but missed the ball
4,5,1685,1, then the ball landed behind home plate  outside of the foul line
-1,164,1686,1, it landed beyond the foul line
-1,425,1687,1, it went backwards outside of the foul line
-1,666,1688,1, therefore it was considered a strike
-1,372,1689,1, in turn bounced on the ground
-1,410,1690,1, however the batter was thrown out at first base
4,5,1691,1, the batter swung and missed hitting the ball
-1,50,1692,1, in turn the first baseman caught the ball and caused the batter to be out
19,95,1693,1, in turn causing a home run
0,4,1694,1, it crossed the plate outside the strike zone
47,35,1695,1, the batter swung but missed resulting in the 3rd strike and a strike out
0,4,1696,1, the ball crossed the plate in the lower part of the strike zone resulting in a strike
4,5,1697,1, the batter hit the ball off of the leftcenter field wall resulting in likely at least a double
-1,636,1698,1, the ball crossed the plate on the inner part of the plate resulting in a strike
0,4,1699,1, the ball crossed the plate outside of the strike zone resulting in a ball
4,5,1700,1, who fielded the ball and threw the runner out at first
4,5,1701,1, the batter fouled the ball off on the left side
4,5,1702,1, the batter hit the ball in the air and was caught by the center fielder
0,4,1703,1, the ball crossed the plate on the outside edge of the strike zone resulting in a called strike
46,44,1704,2, it did not land in the field of play and is considered foul
-1,729,1705,1, swung ands missed
46,44,1706,2, however the ball did not land in the field of play and is considered foul
74,85,1707,1, it is a called strike
-1,260,1708,1, it hit the ground and was not caught
4,5,1709,1, it was caught by the outfielder
-1,422,1710,1, it was below the strike box
0,4,1711,1, it was far outside the strike box
4,5,1712,1, the batter hit a ground ball directly to a shortstop
53,414,1713,1, the ball was right in the center of the strike box
22,39,1714,1, the batter managed to make contact with the
33,14,1715,1, but it went into foul territory
-1,157,1716,1, the shortstop's glove
4,5,1717,1, the batter hit a foul ball near the third base line
-1,121,1718,1, the pitch was called a ball landing low and outside off the plate
-1,61,1719,1, who caught the ball for the out
-1,61,1720,1, who caught the ball for an out
-1,370,1721,1, the hitter fouled off the pitch to the left side
4,5,1722,1, the batter swung and missed striking out
4,5,1723,1, the batter bunted the ball towards the left side of the field
-1,400,1724,1, the shortstop or third baseman fielded the ball and threw the batter out at first
-1,346,1725,1, it was a ground ball near first base not caught in air
-1,27,1726,1, what appeared to be a double
-1,265,1727,1, it bounced backwards off the bat to the net behind home plate
-1,145,1728,1, it was above the knees and inside the left edge of the plate called a strike
-1,375,1729,1, it was right on the lower right corner of the strike zone
-1,416,1730,1, it was way inside almost hitting the batter on the forearm
4,5,1731,1, it was hit and bounced to third base
-1,430,1732,1, a long fly ball hit to center field and caught
-1,409,1733,1, it landed very low just above the dirt
-1,630,1734,1, the player caught it
24,8,1735,1, the pitcher threw it in the strike zone
-1,226,1736,1, he checked the swing but went too far
4,5,1737,1, ball was hit on the ground to 2nd baseman altuve
70,214,1738,1, he threw runner out at first
-1,313,1739,1, the ball was swung at and missed for a strike by taylor
-1,332,1740,1, the ball was swung at and missed by altuve for a strike
4,5,1741,1, the hitter swung and fouled the ball straight back
24,8,1742,1, the pitcher threw a strike on inside corner of the plate
24,8,1743,1, the pitcher threw the ball low over the plate
11,52,1744,1, it was called as a strike by the umpire
-1,388,1745,1, also the pitch was not within the strike zone
26,10,1746,1, the pitch did not land in the strike zone
-1,317,1747,1, in addition the batter did not swing
0,4,1748,1, it passed through the strike zone
-1,337,1749,1, it passed first or third base
-1,271,1750,1, anyone could get to it
-1,626,1751,1, the batter hit it over the fence on the fly
4,5,1752,1, the batter hit it into left field
4,5,1753,1, the left fielder caught the ball on the fly
-1,140,1754,1, there was not a hit but rather a ground ball to the first baseman
-1,391,1755,1, the first baseman fielded the grounder and threw the ball to the covering pitcher for an out at first base
0,4,1756,1, it crossed over the plate in the strike zone
-1,86,1757,1, the batter lined the ball safely into left field
-1,314,1758,1, the left fielder fielded the ball off the ground
4,5,1759,1, the batter grounded the ball to the shortstop
-1,115,1760,1, the first baseman to register the out
-1,335,1761,1, the strike had to be called by the umpire
4,5,1762,1, the batter swung at the pitch and made contact
4,5,1763,1, the batted ball went into the stands in foul territory
-1,320,1764,1, threw the ball to the first baseman to complete the out
-1,70,1765,1, the batter hit a ground ball safely into center field
-1,324,1766,1, the center fielder fielded the ball and threw it back into the infield area
0,4,1767,1, the pitch crossed the plate over the top of the strike zone
-1,428,1768,1, the umpire called the pitch a ball for being too high
4,5,1769,1, the batter hit a line drive to leftcenter field
-1,301,1770,1, the batter hit a line drive toward center
4,5,1771,1, the second baseman caught it
4,5,1772,1, the batter hit the ball up and behind him out of play
-1,80,1773,1, the ball was right down the middle in the strike zone
0,4,1774,1, the ball was thrown outside the strike zone
4,5,1775,1, the batter swung and hit it out of play
4,5,1776,1, the batter hit the ball up and out of play
4,5,1777,1, the batter hit the ball in the air towards right field and was caught by the second baseman
-1,132,1778,1, the hitter hit the ball and reached second base without being thrown out
4,5,1779,1, the the hitter did not swing
-1,590,1780,1, the hitter hit the ball but was thrown out at first so not really a hit
-1,127,1781,1, what to put for this answer
-1,53,1782,1, gets into position to catch the ball
44,17,1783,1, he catches it in the air for the out
-1,184,1784,1, no one catches the ball
4,5,1785,1, the batter gets a hit
-1,143,1786,1, the batter takes a weak swing waving at the pitch
4,5,1787,1, the batter hits the ball
-1,225,1788,1, it goes a long way
-1,384,1789,1, he hits the ball over the fence for a home run
-1,262,1790,1, the pitch is a 93 mile per hour fastball over the plate at the top of the strike zone
-1,211,1791,1, the ball clears the fence giving aaron judge a home run
-1,26,1792,1, that misses the strike zone
9,200,1793,1, the pitch is out of the strike zone
33,14,1794,1, which is going towards foul territory
4,5,1795,1, the left fielder catches the ball in the air
4,5,1796,1, the batter makes contact hitting a ground ball to the third baseman
-1,74,1797,1, throws to the first baseman to get the batter out
-1,60,1798,1, the pitch is a 95 mile per hour fastball
0,4,1799,1, the ball ends up being high and inside out of the strike zone
4,5,1800,2, the batter doesn't swing
-1,108,1801,1, that is low and doesn't go over the plate
-1,359,1802,1, the batter looks at the pitch
26,10,1803,1, the pitch isn't in the strike zone
61,101,1804,2, which went out of play
-1,172,1805,1, which was collected by the infielder and thrown to first base
23,1,1806,1, it was caught by the catcher outside of the strike zone
-1,153,1807,1, who threw the ball to first
-1,344,1808,1, which went out of play as a home run
23,1,1809,1, the pitch was caught by the catcher outside the strike zone
-1,363,1810,1, which went out of play down the first base line
-1,318,1811,1, which popped up and out of the playing area
-1,312,1812,1, who collected it and threw to second base
4,5,1813,1, the hitter fouled the ball behind him
4,5,1814,1, the batter swung hard and missed the ball
4,5,1815,1, the batter got a base hit
-1,123,1816,1, the ball was low and to the right of the plate
4,5,1817,1, then the batter hit the ball fouling it
4,5,1818,1, the batter popped the ball up in the infield in foul territory
51,18,1819,1, the thrown ball was thrown over the plate
0,4,1820,1, it was outside the strikezone
58,166,1821,1, it was outside and low of the strike zone
-1,129,1822,1, and the batter made contact
-1,290,1823,1, the ball grounded weakly to second base
4,5,1824,1, the second baseman threw him out at first
-1,360,1825,1, which was low and inside of the strikezone
10,82,1826,1, the ball was low of the strike zone
-1,177,1827,1, the ball went foul towards the first base dugout
4,5,1828,1, the first baseman made the catch in the air
4,5,1829,1, the batter made contact smashing it through the right side of the infield for a hit
-1,334,1830,2, the batter took the pitch
-1,65,1831,1, which resulted in an infield pop up
-1,92,1832,1, the ball was way past the foul line foul
-1,168,1833,1, it fell behind the plate into foul territory
-1,144,1834,1, the ball was within the strike box
4,5,1835,1, the batter didn't swing on a strike
0,4,1836,2, the ball was far outside the strike zone
-1,379,1837,1, that hit the ground almost immediately
-1,76,1838,1, the ball was far outside
0,4,1839,1, the ball was in the center of the strike zone
4,5,1840,1, the batter hit a ground ball and was thrown out
4,5,1841,2, the batter hit the ball on the ground and was thrown out
4,5,1842,1, the batter hit the ball into the outfield and got on base
4,5,1843,1, that was caught by the second baseman
4,5,1844,1, the batter hit the ball on the ground into foul territory
-1,112,1845,1, it was fielded by the infielder
-1,57,1846,1, it hit the dirt
4,5,1847,1, the batter didn't swing at the pitch
-1,134,1848,1, it hit the outside corner of the strike zone
6,93,1849,1, the ump called it a strike
4,5,1850,1, the batter hit the ball through the infield
-1,151,1851,1, he received a single for the hit
-1,87,1852,1, the batter hit it back up the middle
-1,81,1853,1, grabbed the ball to start the double play
4,5,1854,1, the batter swung the bat and hit it into foul territory
-1,16,1855,1, this was called a foul ball by the ump
-1,137,1856,1, went into foul territory making it a foul ball
-1,378,1857,1, the batter smoked it into foul territory
-1,838,1858,1, the batter hit the ball down inside the left foul line
4,5,1859,1, the batter hit the ball into centerfield
4,5,1860,1, center fielder caught the ball
4,5,1861,1, the batter hit the ball for a single
52,29,1862,1, it was ruled strike three
-1,302,1863,2, it was not in play
7,96,1864,1, it is a foul ball
45,47,1865,3, it is a foul
-1,126,1866,1, the pitch was outside the string zone
27,13,1867,2, it was not in the play of field
-1,73,1868,2, it was fielded by the pitcher and thrown to first
-1,298,1869,2, the ball was out of the zone
-1,319,1870,1, it didn't go far
-1,203,1871,1, the batter hit it low on the field
-1,139,1872,1, the play was valid
-1,294,1873,1, it went out of the zone
-1,125,1874,1, the bat crossed the plate
-1,215,1875,1, it went inside the zone
4,5,1876,1, the batter didn't go for the hit so strike
4,5,1877,1, the batter went for the swing and hit the ball
-1,377,1878,1, it went out of play field foul ball
-1,100,1879,2, the hitter hit the ball high
41,59,1880,1, it was going out of bounds
