manual_id,final_id,group_id,raw_id,freq,text
-1,-1,1378,3645,1,Which the fielder caught.
-1,-1,1379,4330,1,The ball grounded.
-1,-1,1380,4217,1,The Greg bird popping it to the shortstop.
-1,-1,1381,3897,2,The batter completed a full swing.
-1,-1,1382,2888,1,Caught by a player in field.
-1,-1,1383,4075,1,It was right on the corner of the strike zone.
-1,-1,1384,3313,2,The batter hit the ball to the right of first base.
-1,-1,1385,3113,3,It had been in the strike zone.
-1,-1,1386,3577,1,The catcher caught the ball in a location.
-1,-1,1387,3168,1,Who flipped to the pitcher for the out.
-1,-1,1388,2191,1,It went on the ground past the pitcher.
-1,-1,1389,3398,1,The ball flew over the field fence.
-1,-1,1390,4494,2,Batter swung at pitch.
-1,-1,1391,4600,2,It counts as also a strike.
-1,-1,1392,3937,1,It was hit on the ground to the shortstop.
-1,-1,1393,2470,1,Which sailed in the back into the crowd.
-1,-1,1394,4513,1,It was in the center of the strike box.
-1,-1,1395,1836,2,The team caught it.
-1,-1,1396,3041,1,He flew to the right fielder.
-1,-1,1397,4287,1,He throws.
-1,-1,1398,3599,1,The ball went behind home plate in foul territory.
-1,-1,1399,2638,1,The ball was outside the box.
-1,-1,1400,3859,1,It was caught the centerfielder.
-1,-1,1401,4308,1,The pitch was caught outside the strike zone.
-1,-1,1402,3369,2,The batter hit the ball in the air in territory to the left of third base.
-1,-1,1402,3370,2,The batter hit the ball in the air in foul territory to the left of third base.
-1,-1,1403,3078,1,The ball was outside low below the level.
-1,-1,1404,2856,2,The batter miss.
-1,-1,1405,4566,1,Cought in play.
-1,-1,1406,3994,1,Which caused.
-1,-1,1407,4223,1,He catches it in the air.
-1,-1,1408,3695,2,He did not make contact.
-1,-1,1409,2815,1,The ball was just to the right.
-1,-1,1410,3503,2,The batter knicked the pitch for a foul ball.
-1,-1,1411,4536,2,The ball ended down the third base line.
-1,-1,1412,4635,1,It bounced a couple of times.
-1,-1,1413,4262,1,The Greg bird pops the ball towards field.
-1,-1,1414,3119,1,He threw it to first base not in time.
-1,-1,1415,2605,2,Hit the ball behind him into the netting.
-1,-1,1416,2347,1,The ball was caught by a player.
-1,-1,1417,3647,1,Batter hit a fly ball to outfield.
-1,-1,1418,3531,1,It did not go in the field.
-1,-1,1419,3809,2,Lower right shows no strikes.
-1,-1,1420,4126,1,The pitch was not within the strike zone.
-1,-1,1421,1850,1,The hitter made contact.
-1,-1,1422,3103,1,He went to base.
-1,-1,1423,4588,2,The number is the strike count.
-1,-1,1424,2952,1,The batter hit the ball to high field.
-1,-1,1425,1516,1,Passed.
-1,-1,1426,3957,1,The right fielder makes the catch.
-1,-1,1427,2827,2,It landed ball.
-1,-1,1428,1793,2,It was counted.
-1,-1,1429,1691,1,It was a swing.
-1,-1,1430,4422,1,Batter play.
-1,-1,1431,3392,1,Put the ball in play on the swing.
-1,-1,1432,4006,1,A strike out.
-1,-1,1433,2387,1,He threw the runner at 2nd base.
-1,-1,1434,3076,1,The ball was outside not over the plate.
-1,-1,1435,2988,1,To beat the runner.
-1,-1,1436,3594,1,He dropped it.
-1,-1,1437,2797,2,On second.
-1,-1,1438,1937,4,He threw it.
-1,-1,1439,4013,1,The ball crossed the plate on the inner part.
-1,-1,1439,4014,1,The ball crossed the plate on the inner part of the plate.
-1,-1,1440,4285,1,The baseman Kyle bregman of the Astros fields the ball off the dirt.
-1,-1,1441,4462,1,The count went to 0 1.
-1,-1,1442,4311,1,Which out.
-1,-1,1443,4272,1,The third basemen run.
-1,-1,1444,3438,1,Hit the ball into the air.
-1,-1,1445,3740,2,The ball was hit with no play for the out.
-1,-1,1446,2453,1,Who then threw the batter at first base.
-1,-1,1447,4110,1,Missed for a strike by Taylor.
-1,-1,1448,3305,1,The batter drove the ball over the wall for a home run.
-1,-1,1449,4222,1,He catches it for the out.
-1,-1,1450,3314,2,The batter hit the ball on the ground to the right of first base.
-1,-1,1451,3561,1,It was hit per the instructions.
-1,-1,1452,1477,2,The catcher caught the ball.
-1,-1,1453,2910,1,The batter hit a line drive down the middle.
-1,-1,1454,2140,1,The fielder made way towards the ball.
-1,-1,1455,2644,1,The runner walked.
-1,-1,1456,2975,1,He hit it towards the left of the base line.
-1,-1,1457,1427,1,The fielder in the air.
-1,-1,1458,3296,1,The batter drove the ball in right field.
-1,-1,1459,2544,1,It was caught on the fly by the outfielder.
-1,-1,1460,2242,2,The baseman caught it off the ground.
-1,-1,1461,2196,1,The batter proceeded.
-1,-1,1462,2785,2,It dropped.
-1,-1,1463,3175,2,The batter took a called ball.
-1,-1,1464,2509,1,The ball made a direct line.
-1,-1,1465,3679,1,The ball went towards base.
-1,-1,1466,3841,1,Ball was not in strike zone.
-1,-1,1467,3923,1,He hit it outside the fair lines.
-1,-1,1468,3499,2,The batter knicked the pitch for a ball.
-1,-1,1469,3316,2,It passed first base.
-1,-1,1470,3802,3,A foul.
-1,-1,1471,2339,2,It was ruled outside the strike zone.
-1,-1,1472,4144,1,The baseman fielded the grounder.
-1,-1,1473,2719,1,It was caught below the strike zone.
-1,-1,1474,2977,1,It landed on the dirt.
-1,-1,1475,2725,1,The outfielder was n't able.
-1,-1,1476,3987,1,It landed beyond the line.
-1,-1,1477,2646,1,The runner is.
-1,-1,1478,3116,1,He threw it to base.
-1,-1,1479,4391,1,The batter smoked it into territory.
-1,-1,1480,3132,2,The hitter got.
-1,-1,1481,4482,2,Umpire called a strike.
-1,-1,1482,4568,1,Home plate outside the strike zone.
-1,-1,1483,4453,1,The batter hit a ground ball to the pitcher.
-1,-1,1484,3866,1,It was hit by the batter on the ground back.
-1,-1,1485,4483,2,Umpire called a strike on a ball.
-1,-1,1486,4138,2,It passed into glove.
-1,-1,1487,2698,1,Landed in the crowd.
-1,-1,1488,2922,2,Out to mid.
-1,-1,1488,2923,2,Out to mid -.
-1,-1,1489,3709,2,Was no attempt.
-1,-1,1490,3831,1,The batter hit the ball deep into field.
-1,-1,1491,3427,1,It crossed the plate low.
-1,-1,1492,3614,1,The count was balls.
-1,-1,1493,3038,1,He hit a strike.
-1,-1,1494,4197,2,The batter hit a line drive toward center.
-1,-1,1495,3480,1,The batter did not swing at a ball in the strike zone.
-1,-1,1496,4321,1,The batter popped the ball in the infield.
-1,-1,1497,3660,1,Batter fouled it behind the plate.
-1,-1,1498,1557,1,It went into the stands in territory down the field line.
-1,-1,1498,1558,1,It went into the stands in territory in this case down the field line.
-1,-1,1499,4108,2,The ball was swung.
-1,-1,1500,3666,1,The batter hit it into the air past the line.
-1,-1,1501,3505,2,The batter knicked the pitch into the ground for a foul ball.
-1,-1,1502,4572,1,The batter swinged.
-1,-1,1503,2224,3,Which was picked.
-1,-1,1504,2662,1,The ball sailed a couple to the left.
-1,-1,1505,3685,1,It never crossed the line.
-1,-1,1506,3634,1,Per the instructions this will be marked as a foul.
-1,-1,1507,3332,2,It ended in the stands.
-1,-1,1508,2078,1,Yasiel Puig was at bat with a fresh count.
-1,-1,1509,3445,3,The umpire did not signal for a strike.
-1,-1,1510,4436,2,The pitch did not cross the plate inside the strike zone.
-1,-1,1511,2438,7,Where it was caught in the air by the fielder.
-1,-1,1512,4081,1,It was right on the lower right corner of the strike zone.
-1,-1,1513,2263,1,The ball crossed over the plate well within the strike zone.
-1,-1,1514,3100,1,The batter stayed at first base.
-1,-1,1515,1794,1,It was counted as a hit.
-1,-1,1516,3644,1,The hitter ended on second base.
-1,-1,1517,3696,2,He did not make contact with the ball.
-1,-1,1518,2693,3,Landed in the fair zone.
-1,-1,1519,1586,5,On.
-1,-1,1520,3018,1,Center fielder.
-1,-1,1521,2122,1,This pitch counts.
-1,-1,1522,3776,2,It is at the outside.
-1,-1,1523,2215,1,Which landed outside the foul line.
-1,-1,1524,3983,1,The batter hit the ball beyond the foul line.
-1,-1,1525,3702,2,The ball traveled on the ground.
-1,-1,1526,3190,1,A right fielder gained possession in flight.
-1,-1,1527,4511,2,It was caught by shortstop for an out.
-1,-1,1528,3255,1,It crossed the plate for a low ball.
-1,-1,1529,2600,1,Hit the ball into field.
-1,-1,1530,4378,1,It hit the outside corner of the strike zone.
-1,-1,1531,2149,1,The fielder made the catch for the out.
-1,-1,1532,3558,1,Known as a catch.
-1,-1,1533,2687,1,It landed in territory- in the stands.
-1,-1,1534,3708,2,The runner reached first base.
-1,-1,1535,2942,1,He hit a ground ball to the 2nd baseman.
-1,-1,1536,2718,1,The hitter hit a line drive to the right fielder.
-1,-1,1537,3381,1,The batter hit a fly ball into the outfield.
-1,-1,1538,468,1,The batter hit a fly ball to left.
-1,-1,1538,1281,4,The batter hit a fly ball to left field.
-1,-1,1538,1282,2,The batter hit a fly ball to deep left field.
-1,-1,1538,2843,2,The batter hit a fly ball in left field.
-1,-1,1539,1014,2,Batted ball landed in the field grass.
-1,-1,1540,3862,1,It was hit back.
-1,-1,1541,3309,2,The batter hit the ball to the right.
-1,-1,1542,4567,1,Crossed home plate.
-1,-1,1543,4236,1,Serves a change.
-1,-1,1544,4303,1,Which was collected.
-1,-1,1545,3731,2,The umpire called the batter.
-1,-1,1546,4193,2,The batter hit a line drive to field.
-1,-1,1547,1598,1,The batter was unable.
-1,-1,1548,3278,1,The batter hit the ball on the ground on the left side.
-1,-1,1549,3252,1,The batter drove the ball on the left side for a single.
-1,-1,1550,2167,1,Altuve made the play.
-1,-1,1551,3638,1,The count went from 0 1.
-1,-1,1552,2596,1,None allowing.
-1,-1,1553,2298,1,The pitch seemed.
-1,-1,1554,3264,1,Who threw the ball to second base for a force out.
-1,-1,1555,2970,2,It left.
-1,-1,1556,3213,1,Pitch was.
-1,-1,1557,4652,1,The batter fouled with a pop fly behind the plate.
-1,-1,1558,491,1,The batter hit the ball to the outfielder.
-1,-1,1558,677,1,The batter hit ball in the outfielder.
-1,-1,1558,685,1,The batter hit the ball in the outfielder.
-1,-1,1558,2486,1,The batter hit it to an outfielder.
-1,-1,1559,3569,1,The batter swing the ball went to the shortstop.
-1,-1,1560,3763,2,A pop up.
-1,-1,1561,3194,1,A right fielder gained secure possession in flight.
-1,-1,1562,4356,1,It fell behind the plate.
-1,-1,1563,3931,1,The catcher tagged the runner.
-1,-1,1564,3195,1,A fielder gained possession of a ball.
-1,-1,1565,3592,1,The right fielder dropped the ball.
-1,-1,1566,2753,2,The batter was not caught by the outfielder.
-1,-1,1567,3555,1,This is considered a hit.
-1,-1,1568,2556,2,Ball did not cross.
-1,-1,1569,2079,1,Puig did n't put the ball.
-1,-1,1570,4363,1,That hit the ground almost immediately.
-1,-1,1571,3904,2,The batter did not take a full swing.
-1,-1,1572,3918,1,The ball was hit over the outfield wall on the fly in territory.
-1,-1,1573,2660,1,The ball sailed a couple.
-1,-1,1574,3185,1,Batter was thrown at base.
-1,-1,1575,1992,3,A batted ball.
-1,-1,1576,2900,1,Batter hit a grounder.
-1,-1,1577,1495,1,The batter hit it at first base.
-1,-1,1578,798,1,It will be a strike.
-1,-1,1579,2945,1,Grounded.
-1,-1,1580,3746,2,The batter went behind him.
-1,-1,1581,3663,1,It passed home plate to the right of the strike zone.
-1,-1,1582,3297,1,The batter drove the ball over the fence in right field.
-1,-1,1583,2354,1,The ball was a strike over the plate.
-1,-1,1584,2392,1,It went over the plate as a strike.
-1,-1,1585,2425,1,The batter hit a ball behind home plate.
-1,-1,1586,3669,1,An team member caught the ball.
-1,-1,1587,3637,1,The count went from 0.
-1,-1,1588,4041,1,It was so far below the strike box.
-1,-1,1589,2238,2,The ball flew over the short stop.
-1,-1,1590,3058,1,It landing in the stands.
-1,-1,1591,1230,3,The shortstop caught it.
-1,-1,1592,1831,4,Without.
-1,-1,1593,4009,1,The ball crossed the plate in the lower part.
-1,-1,1594,2209,1,Batter hit ball to field.
-1,-1,1595,2650,1,The batter hit the ball over the net.
-1,-1,1596,2633,1,Single on a ground ball.
-1,-1,1597,3227,1,The fielder did not field the ball.
-1,-1,1598,4515,1,The batter hit the ball far into the left outfield.
-1,-1,1599,2795,3,From.
-1,-1,1600,4219,1,The shortstop gets.
-1,-1,1601,1749,1,The baseman touched 1st.
-1,-1,1601,1750,1,The 1st baseman touched 1st.
-1,-1,1602,1592,1,It was thrown over the plate.
-1,-1,1602,4468,1,Which was thrown over the plate.
-1,-1,1603,1995,1,Batter did not swing low.
-1,-1,1604,4307,1,Which went as a home run.
-1,-1,1605,4653,1,It went into the part.
-1,-1,1606,407,4,The batter was.
-1,-1,1606,821,10,The batter is.
-1,-1,1607,1856,3,Where a player was able.
-1,-1,1608,2926,2,Who grabbed it.
-1,-1,1609,4449,1,It was collected by the baseman.
-1,-1,1610,4296,1,That does n't go over the plate.
-1,-1,1611,3626,1,This is considered a foul.
-1,-1,1611,4031,2,It is considered foul.
-1,-1,1612,3273,1,The batter hit the ball on the ground on the side of the infield.
-1,-1,1612,3467,1,The batter hit it past the infield on the ground.
-1,-1,1612,3491,1,The batter hit the ball on the ground through the infield.
-1,-1,1613,3671,1,It crossed the home plate area.
-1,-1,1614,4354,1,The ball was past the line foul.
-1,-1,1615,2560,2,Batter did not swing at ball not in strike zone.
-1,-1,1616,2584,1,Dude smoked it.
-1,-1,1617,2152,1,The pitch was a nasty changeup.
-1,-1,1618,3432,5,The batter was caught.
-1,-1,1619,2937,1,He popped to the stop.
-1,-1,1620,3692,2,The bat missed the ball.
-1,-1,1621,2446,1,The ball crossed the plate inside the strike zone.
-1,-1,1622,3352,4,The batter hit the ball in the air to the left of third base.
-1,-1,1623,4199,2,The ball was thrown outside the strike zone.
-1,-1,1624,4352,1,Which resulted in an pop.
-1,-1,1625,3341,2,The batter ended for a hit.
-1,-1,1626,4570,1,Ball crossed home plate.
-1,-1,1627,2444,1,The batter hit a line drive to the baseman.
-1,-1,1628,3012,1,The hitter took the pitch.
-1,-1,1629,2532,1,The batter reached 1st Base.
-1,-1,1630,4304,1,Which was collected by the infielder.
-1,-1,1631,3547,1,Was an out recorded.
-1,-1,1632,330,1,This resulted in an out.
-1,-1,1632,1653,1,That resulted in an out.
-1,-1,1632,1655,1,That resulted in a out.
-1,-1,1632,3560,1,Which resulted in an out.
-1,-1,1633,3096,1,The fielder could return the ball.
-1,-1,1634,4103,1,Altuve hit the ball in the air to field.
-1,-1,1635,1898,2,Bounced.
-1,-1,1636,3533,3,The baseman threw him.
-1,-1,1637,3590,1,This was somewhat confusing.
-1,-1,1638,3358,2,Batter hit the ball to the right of first base.
-1,-1,1639,3995,1,Which caught the ball.
-1,-1,1640,3107,1,The ball was too low.
-1,-1,1641,1751,1,It crossed the strike zone.
-1,-1,1642,2082,1,The pitch clipped the corner.
-1,-1,1643,1915,2,The ball crossed the plate in bottom.
-1,-1,1644,4226,1,Serves a pitch right down the middle.
-1,-1,1645,3941,1,To complete the play.
-1,-1,1646,2492,1,The batter hit it through the side.
-1,-1,1646,2493,1,The batter hit it through the side for a hit.
-1,-1,1647,2708,1,It's the end of the inning.
-1,-1,1648,4087,1,It was a long fly ball.
-1,-1,1649,3310,2,The batter hit the ball on the ground to the right.
-1,-1,1650,3447,2,The pitch was not thrown through the strike zone.
-1,-1,1651,3403,1,This counts as a hit in official scoring.
-1,-1,1652,3797,2,It is a pseudo line drive.
-1,-1,1653,3074,1,The ball was outside.
-1,-1,1654,3839,1,Hit ball into foul territory.
-1,-1,1655,995,2,It got from the catcher.
-1,-1,1656,2793,2,Less outs.
-1,-1,1657,3650,1,Batter popped it to shallow center.
-1,-1,1658,2183,1,The man on plate was thrown.
-1,-1,1659,2481,1,No fielder caught it.
-1,-1,1660,2758,2,Where it was caught in the air by the left fielder.
-1,-1,1661,2080,1,Puig did n't put the ball in play.
-1,-1,1662,3036,1,Hit it in the territory.
-1,-1,1663,3026,1,Because.
-1,-1,1664,4370,1,Where it was fielded by the infielder.
-1,-1,1665,2064,6,Hit the ball.
-1,-1,1665,3837,1,Hit ball.
-1,-1,1666,2908,2,The ball landed within the strike zone.
-1,-1,1667,3020,1,The center fielder caught the fly ball.
-1,-1,1668,3716,2,The baseman threw the ball in time to the baseman.
-1,-1,1669,2907,1,Batter missed it.
-1,-1,1670,1357,1,The pitch was not delivered within the strike zone.
-1,-1,1671,2200,1,A strike was thrown.
-1,-1,1672,2100,1,The ball ended behind box.
-1,-1,1673,3777,2,It is at the outside of the strike box.
-1,-1,1674,2121,1,The batter realizing.
-1,-1,1675,1567,1,The batter grounded to the baseman.
-1,-1,1676,2943,3,He grounded.
-1,-1,1677,2845,2,The batter hit a fly ball off the wall in left field.
-1,-1,1678,3320,2,It passed first base in foul territory.
-1,-1,1679,2145,1,Center fielder made way towards the ball.
-1,-1,1680,2150,1,The left fielder made the catch for the out.
-1,-1,1681,1781,1,The third baseman threw the ball in an attempt.
-1,-1,1682,2895,1,The batter hit it to the 1st baseman.
-1,-1,1683,2026,3,It looked.
-1,-1,1684,2282,1,A ground ball was hit by the batter.
-1,-1,1685,964,2,The pitch crossed over the plate.
-1,-1,1686,1777,1,The batter did n't argue.
-1,-1,1687,2792,2,Comes into play.
-1,-1,1688,2441,1,Where it bounced off the wall.
-1,-1,1689,3414,1,The ball was hit into foul territory.
-1,-1,1690,3051,4,It went into foul territory.
-1,-1,1691,2578,1,The pitch was a foot.
-1,-1,1692,2649,2,Where it was fielded by the second baseman.
-1,-1,1693,3810,2,It is wide.
-1,-1,1694,3919,1,The ball was hit on the fly in fair territory.
-1,-1,1695,2973,1,It left of the line in foul territory.
-1,-1,1696,2000,2,Batter was thrown.
-1,-1,1697,4122,1,The pitcher swung.
-1,-1,1698,4390,1,The batter smoked it.
-1,-1,1699,2995,1,We can tell.
-1,-1,1700,3595,1,He caught the ball.
-1,-1,1701,1726,3,It goes too wide to the left.
-1,-1,1702,780,1,The shortstop then threw the ball to the first baseman.
-1,-1,1702,1946,3,The shortstop threw the ball to the first baseman.
-1,-1,1703,3319,2,It passed base in foul territory.
-1,-1,1704,4182,1,The ball went into the stands in territory.
-1,-1,1705,4102,1,Altuve hit the ball to field.
-1,-1,1706,4517,1,The batter hit the ball low to the outfield.
-1,-1,1707,4139,2,It passed through the strike zone into glove.
-1,-1,1708,2522,1,He swung at it.
-1,-1,1709,3481,1,Where it was caught by the catcher.
-1,-1,1710,979,2,The batted ball landed.
-1,-1,1711,3543,2,Home plate.
-1,-1,1712,563,4,The ball was hit in the air.
-1,-1,1712,3951,1,The ball is hit in the air.
-1,-1,1713,2585,1,Dude smoked it for a hit.
-1,-1,1714,2837,2,The batter hit a fly ball off the wall.
-1,-1,1715,4260,1,The Greg bird pops the ball.
-1,-1,1716,4064,1,It was a ground ball near first base.
-1,-1,1717,3299,1,The batter drove the ball over the fence in right field for a home run.
-1,-1,1718,4171,1,It crossed over the plate in the strike zone.
-1,-1,1719,3469,2,It did.
-1,-1,1720,3196,1,A fielder gained secure possession of a ball.
-1,-1,1721,3733,2,The pitch was the third strike.
-1,-1,1722,1990,2,A batted ball bounced.
-1,-1,1723,2983,1,Which bounced towards the baseman.
-1,-1,1724,1986,3,A batted ball fell over territory.
-1,-1,1725,1508,1,It went in the strike zone without the batter swinging.
-1,-1,1726,4562,2,It went to the left of second base.
-1,-1,1727,2308,1,It was hit right to the shortstop.
-1,-1,1728,3050,1,It went into territory towards the dugout.
-1,-1,1729,2824,1,The ball was caught by the outfielder.
-1,-1,1730,3915,1,The ball was hit on the fly.
-1,-1,1731,3104,1,He went to second base.
-1,-1,1732,2903,1,It was inside the striking box.
-1,-1,1733,3327,2,The third baseman threw it to the second baseman.
-1,-1,1734,2959,1,It bounced the ground.
-1,-1,1735,1909,2,The ball hit the strike zone.
-1,-1,1736,2028,1,It landed inside the play area.
-1,-1,1737,4435,2,The batter tipped it into glove for a strike.
-1,-1,1738,3786,2,Did not go into play between the orthogonal white lines.
-1,-1,1739,2253,2,The second baseman threw it to first for the play.
-1,-1,1740,3865,1,It was hit by the batter back to the pitcher.
-1,-1,1741,3984,1,The ball wound.
-1,-1,1742,2659,1,The batter hit the ball high into the air.
-1,-1,1742,2803,1,The batter hit the ball high in the air.
-1,-1,1743,3803,2,To know.
-1,-1,1744,2358,5,The ball was low.
-1,-1,1745,2639,1,Did batter did not swing.
-1,-1,1746,4288,1,He throws to the baseman.
-1,-1,1747,1656,1,The ball was a ball.
-1,-1,1748,3258,1,He had the tag as well.
-1,-1,1749,3677,2,This resulted in a foul ball.
-1,-1,1750,4024,1,The batter fouled the ball on the side.
-1,-1,1751,2545,2,Ball did not swing.
-1,-1,1752,3495,2,The batter knicked the pitch.
-1,-1,1753,2813,1,The ball sailed to the left of the plate.
-1,-1,1754,3484,1,The batter hit the ball past a diving shortstop.
-1,-1,1755,3109,1,Too far inside.
-1,-1,1756,3917,1,The ball was hit on the fly in territory.
-1,-1,1757,3428,1,It crossed the plate inside.
-1,-1,1758,3710,2,Was no attempt by the fielder.
-1,-1,1759,2697,1,Landed behind the plate.
-1,-1,1760,1046,2,Batter Mccann hit the pitched ball.
-1,-1,1761,2828,2,It to rule it.
-1,-1,1762,4003,1,It crossed the plate outside the strike zone.
-1,-1,1763,3048,1,It went towards the dugout.
-1,-1,1764,2787,2,The fly rule was.
-1,-1,1765,3325,2,The third baseman threw it to the baseman for a force.
-1,-1,1766,4718,1,The batter hit the ball down the third baseline.
-1,-1,1767,2068,2,The batter popped the ball down the base line.
-1,-1,1768,3759,2,That to.
-1,-1,1769,3618,1,The ball does not result in a strike.
-1,-1,1770,4037,1,Where it was caught by the outfielder.
-1,-1,1771,3554,2,The infielder.
-1,-1,1772,4412,2,The batter went for the swing.
-1,-1,1773,3335,2,The batter hit the ball between the baseman.
-1,-1,1774,2786,2,It dropped for a hit.
-1,-1,1775,3762,2,It is a distinction between pop in field catch.
-1,-1,1776,3386,1,That crossed the plate in the strike zone.
-1,-1,1777,3574,1,To not be.
-1,-1,1778,3881,1,Batter hit a fly ball just behind base.
-1,-1,1779,1939,2,He threw it to the baseman for another out.
-1,-1,1780,3658,1,Batter missed for a third strike.
-1,-1,1781,4135,1,The batter hit it over the fence on the fly.
-1,-1,1782,3772,2,Batter swung past the plate.
-1,-1,1783,1600,3,The batter singled.
-1,-1,1784,4522,1,Who was unable.
-1,-1,1785,4460,1,That was counted.
-1,-1,1786,3153,2,The pitcher fielded it.
-1,-1,1787,4386,1,The fall went.
-1,-1,1788,3163,1,The batter did not swing at a called strike.
-1,-1,1789,1300,1,They threw it.
-1,-1,1790,3571,1,That would be considered the strike zone.
-1,-1,1791,3908,1,The ball never hit the ground.
-1,-1,1792,4280,1,The baseman Kyle bregman of the Astros fields the ball.
-1,-1,1793,4498,2,It landed safey for a hit.
-1,-1,1794,1026,2,The ball was caught by the fielder in the air.
-1,-1,1794,3907,1,The ball was caught in the air by a fielder.
-1,-1,1795,2742,2,Where it was caught in territory by the baseman.
-1,-1,1796,3845,1,Caught by an outfielder.
-1,-1,1797,2953,1,The batter hit the ball to high left field.
-1,-1,1798,3034,1,Bounded it in territory.
-1,-1,1799,3171,1,The batter swung at a pitch outside the strike zone.
-1,-1,1800,3999,1,Which in the first baseman caught the ball.
-1,-1,1801,4393,1,This is considered a ball.
-1,-1,1802,4342,1,The batter smashing it for a hit.
-1,-1,1803,1155,2,The runner made it.
-1,-1,1804,4101,1,Altuve hit the ball in the air.
-1,-1,1805,2409,1,The hit the ball in the air.
-1,-1,1806,2838,2,The batter hit a fly ball off the wall for a stand.
-1,-1,1807,3781,2,Did not go.
-1,-1,1808,4359,1,It fell behind the plate into foul territory.
-1,-1,1809,2752,2,The batter was not caught.
-1,-1,1810,1024,3,The ball was caught by the fielder.
-1,-1,1810,3906,1,The ball was caught by a fielder.
-1,-1,1811,2095,1,It may have been.
-1,-1,1812,3353,2,Batter hit the ball into the stands.
-1,-1,1813,3229,1,The fielder fielded the ball on the ground.
-1,-1,1814,2805,1,The ball crossed above the edge of the plate.
-1,-1,1815,2563,2,That did not stay in field of play.
-1,-1,1816,3350,4,The batter hit the ball in the air to the left of base.
-1,-1,1817,4702,1,The fielder fielded the base hit.
-1,-1,1818,4012,1,The ball crossed the plate on the part of the plate.
-1,-1,1819,3748,2,The center fielder caught it at the warning track for an out.
-1,-1,1820,3766,2,It was easy.
-1,-1,1821,4251,1,The batter Aaron Judge hits a long fly ball.
-1,-1,1822,4578,1,The batter hit the ball inside the field.
-1,-1,1823,4705,1,The unpire called it a ball.
-1,-1,1824,3886,1,Which was called a strike.
-1,-1,1825,3901,2,The base umpire declared.
-1,-1,1826,4708,1,The baseman threw it to the baseman for the out.
-1,-1,1827,3940,1,Threw to first base.
-1,-1,1828,4633,1,Toward.
-1,-1,1829,2391,1,It went as a strike.
-1,-1,1830,4187,1,The batter hit a ground ball into field.
-1,-1,1831,4302,4,Which went.
-1,-1,1832,4530,2,The batter hit a shallow popup.
-1,-1,1833,3441,1,The batter hit the ball on the ground into terrritory.
-1,-1,1834,3095,1,The ball bounced behind the catcher.
-1,-1,1835,2699,1,Landed in the crowd behind the plate.
-1,-1,1836,620,1,The ball went outside the foul line.
-1,-1,1837,702,1,The catcher did n't catch it.
-1,-1,1838,3027,1,The basemen caught the ball.
-1,-1,1839,637,1,The empire called it a strike.
-1,-1,1840,800,1,It was strikes.
-1,-1,1841,2066,2,The baseman was able.
-1,-1,1842,1680,1,It was grounded through the hole at base.
-1,-1,1843,644,1,The ball left for a ball.
-1,-1,1844,861,2,Which landed on the ground in the field of play.
-1,-1,1845,442,1,He watched the ball.
-1,-1,1846,1542,2,It went into the stands in territory in this case.
-1,-1,1847,1702,1,The catcher appealed.
-1,-1,1848,3007,1,It play.
-1,-1,1850,736,1,It bounced inside the diamond.
-1,-1,1851,2403,1,The catcher making.
-1,-1,1852,3681,1,The ball went towards third base.
-1,-1,1853,311,1,This did not have a feed in dugout.
-1,-1,1854,1527,1,It went over the outfield fence.
-1,-1,1855,1302,1,The side got.
-1,-1,1856,2281,1,The pitch sailed on the pitcher.
-1,-1,1857,2157,1,It was an mile.
-1,-1,1858,2180,1,The man hit the ball on the ground.
-1,-1,1859,438,1,It seemed.
-1,-1,1860,383,3,The ball did not cross the plate.
-1,-1,1861,1222,1,It fair.
-1,-1,1862,541,1,The runner going to second base.
-1,-1,1863,203,22,To.
-1,-1,1864,3416,1,The outfielder did n't catch it.
-1,-1,1865,1299,1,They got the runner.
-1,-1,1866,909,1,The hitter ran to first base.
-1,-1,1867,864,1,Who made it.
-1,-1,1868,310,1,This did not have a feed.
-1,-1,1869,2337,2,Cody bellinger missed.
-1,-1,1870,1228,1,It will go.
-1,-1,1871,2482,1,It was a ground rule.
-1,-1,1872,2763,2,The pitch was thrown.
-1,-1,1873,704,1,Batter made contact on the ball.
-1,-1,1874,443,1,The player checked swing.
-1,-1,1875,414,1,The defensive team did n't get an out.
-1,-1,1876,2333,2,Who then turned the double play.
-1,-1,1877,1948,4,It was above the strike zone.
-1,-1,1878,2932,2,The batter hit a chopper.
-1,-1,1879,659,1,A low strike.
-1,-1,1880,1765,1,Batter hit it for a single.
-1,-1,1881,1121,1,Who caught the ball on a fly for an out.
-1,-1,1882,2165,1,The ball was hit to altuve.
-1,-1,1883,1642,4,The batter ended.
-1,-1,1884,2390,1,Hitter stays at 1st.
-1,-1,1885,859,2,Which landed on the ground in the field.
-1,-1,1886,2190,1,It went on the ground.
-1,-1,1887,1130,2,Which considered a foul ball.
-1,-1,1888,3064,1,The fielder caught it with glove.
-1,-1,1889,2374,1,The hitter fouled it on the side.
-1,-1,1890,2160,1,That landed right in the middle of the strike zone.
-1,-1,1891,1244,4,It passed.
-1,-1,1892,2370,1,The went over the inside corner on.
-1,-1,1893,1407,1,The batter hit the ball in the wrong direction.
-1,-1,1894,1906,2,Umpire called it a strike.
-1,-1,1895,1954,2,Baseman.
-1,-1,1896,2223,2,Hitter did n't swing bat.
-1,-1,1897,1096,2,The ball rolled into the outfield.
